fem,jobname,job,node,status,date
135,Cloud-Centric-Test-Full_KGB+N_job,Other,vApp,enabled,2016-03-29 18:16:17
135,Team_Intrepid_Full_vApp_KGB+N_Retention_job,Other,Not_assigned,enabled_noBuilds,2017-06-26 15:54:43
135,The16thFloor_SSGID_KGB+N,Other,vApp,enabled,2017-10-17 06:31:47
135,Team_Boru_Full_vApp_KGB+N_Retention_job,Other,Not_assigned,enabled,2016-09-29 18:28:36
135,test_new_ssgid_template,Other,Not_assigned,disabled,2016-02-24 11:57:16
135,Team_Boru_KGB+N_Retention_job,Other,Not_assigned,enabled,2017-10-13 15:55:43
135,Team_Vedas_Full_vApp_KGB+N_Retention_job,Other,Not_assigned,enabled,2017-09-20 23:49:20
135,Team_Vedas_KGB+N_Retention_job,Other,Not_assigned,enabled,2017-10-16 11:23:00
135,Emperors_SSGID_KGB+N,Other,vApp,enabled,2017-10-11 12:00:57
135,Team_Titans_Full_vApp_KGB+N_Retention_job,Other,Not_assigned,enabled,2017-10-16 13:27:23
135,Team_Titans_KGB+N_Retention_job,Other,Not_assigned,enabled,2017-10-16 10:36:51
135,Team_Thalaiva_Full_vApp_KGB+N_Retention_job,Other,Not_assigned,enabled,2017-09-27 14:57:31
135,Team_Eklavya_Full_vApp_KGB+N_Retention_job,Other,Not_assigned,enabled,2017-10-12 16:55:33
135,Team_Thalaiva_KGB+N_Retention_job,Other,Not_assigned,enabled,2017-10-16 23:30:40
135,kgb2,Other,Not_assigned,enabled,2016-03-04 15:20:39
135,kgb2_retention,Other,Not_assigned,enabled,2016-03-04 15:21:28
135,ENM_KGB+N_Slave_Manager_old,Other,GridEngine,disabled,2016-03-09 12:49:00
135,Team_Ajeya_Full_vApp_KGB+N_Retention_job,Other,Not_assigned,enabled,2017-04-19 16:10:23
135,Cloud-Centric-Test-Full_KGB+N_Retention_job,Other,Not_assigned,enabled,2016-03-29 18:26:15
135,Team_Ajeya_KGB+N_Retention_job,Other,Not_assigned,enabled,2017-10-12 13:34:51
135,Smart_Full_vApp_KGB+N,Other,vApp,enabled,2017-10-10 12:44:00
135,Vedas_Full_vApp_KGB+N,Other,vApp,enabled,2017-09-20 20:45:04
135,Team_D3_Full_vApp_KGB+N_Retention_job,Other,Not_assigned,enabled,2016-04-28 20:23:45
135,Team_Vandals_Full_vApp_KGB+N_Retention_job,Other,Not_assigned,enabled_noBuilds,2017-06-26 15:54:52
135,Team_SlidingDoors_Full_vApp_KGB+N_Retention_job,Other,Not_assigned,enabled,2017-09-28 14:04:43
135,Test_PM_Netsim_Issue,Other,vApp,enabled,2016-06-13 13:30:07
135,Heisenberg_SSGID_KGB+N,Other,vApp,enabled,2017-10-17 08:02:16
135,Test_Skyfall_KGB+N,Other,vApp,enabled,2016-03-24 17:54:36
135,system_groovy_test_env_varible_test,Other,Not_assigned,enabled,2016-03-09 17:17:14
135,Team_Hack_KGB+N_Retention_job,Other,Not_assigned,enabled,2017-10-06 15:47:30
135,Template_Recomposing_Shellv2,Other,Not_assigned,enabled,2017-10-16 05:01:44
135,5G_Nightly_Test_Execution_Loop,Other,vApp,enabled,2017-10-17 06:39:35
135,Heisenberg_Full_vApp_KGB+N,Other,vApp,enabled,2016-11-07 19:32:29
135,Team_Hack_Full_vApp_KGB+N_Retention_job,Other,Not_assigned,enabled,2017-06-30 09:49:30
135,Vedas_SSGID_KGB+N,Other,vApp,enabled,2017-10-16 08:21:25
135,Team_UI_SDK_KGB+N_Retention_job,Other,Not_assigned,enabled,2017-09-22 10:58:08
135,Vandals_Full_vApp_KGB+N,Other,vApp,enabled_noBuilds,2017-06-26 15:55:10
135,Sunrise_SSGID_KGB+N,Other,vApp,enabled,2017-10-14 11:06:32
135,Team_Spud_KGB+N_Retention_job,Other,Not_assigned,enabled,2017-10-11 13:27:25
135,Sunrise_Full_vApp_KGB+N,Other,vApp,enabled,2017-04-21 15:34:48
135,Team_UI_SDK_Full_vApp_KGB+N_Retention_job,Other,Not_assigned,enabled_noBuilds,2017-06-26 15:54:52
135,Team_Spud_Full_vApp_KGB+N_Retention_job,Other,Not_assigned,enabled,2016-08-25 18:59:19
135,Full_6SVC_vApp_Cpu_Utilization,Other,Not_assigned,enabled,2017-10-17 06:23:11
135,Thunderbee_SSGID_KGB+N,Other,vApp,enabled,2017-08-25 15:28:19
135,Europa_Full_vApp_KGB+N,Other,vApp,enabled,2017-09-17 19:40:15
135,Recompose_POD_D,Other,Not_assigned,enabled,2017-10-16 05:11:59
135,Dhruva_SSGID_KGB+N,Other,vApp,enabled,2017-10-17 07:45:45
135,Team_Denali_KGB+N_Retention_job,Other,Not_assigned,enabled,2017-01-30 16:32:36
135,DespicableUs_Full_vApp_KGB+N,Other,vApp,enabled,2017-07-26 12:41:49
135,Team_Denali_Full_vApp_KGB+N_Retention_job,Other,Not_assigned,enabled,2016-05-27 17:55:35
135,Quarks_SSGID_KGB+N,Other,vApp,enabled,2017-10-14 13:11:44
135,Team_PMconsolidation_KGB+N_Retention_job,Other,Not_assigned,enabled,2017-09-19 12:46:32
135,Denali_Full_vApp_KGB+N,Other,vApp,enabled,2016-05-27 17:02:03
135,Recompose_POD_E,Other,Not_assigned,enabled,2017-10-16 09:04:26
135,Team_Thunderbee_KGB+N_Retention_job,Other,Not_assigned,enabled,2017-08-25 15:29:55
135,Team_Mjolnir_KGB+N_Retention_job,Other,Not_assigned,enabled,2017-10-12 11:07:04
135,Recompose_POD_C,Other,Not_assigned,enabled,2017-10-16 05:11:51
135,Team_Mjolnir_Full_vApp_KGB+N_Retention_job,Other,Not_assigned,enabled,2017-10-10 09:01:13
135,Team_Deliverance_Full_vApp_KGB+N_Retention_job,Other,Not_assigned,enabled_noBuilds,2017-06-26 15:54:37
135,Titans_SSGID_KGB+N,Other,vApp,enabled,2017-10-16 10:34:51
135,Team_Deliverance_KGB+N_Retention_job,Other,Not_assigned,enabled,2016-07-05 14:42:07
135,Team_The_Goonies_KGB+N_Retention_job,Other,Not_assigned,enabled,2017-08-28 13:29:23
135,Team_Quasar_KGB+N_Retention_job,Other,Not_assigned,enabled,2017-10-17 05:13:06
135,Titans_Full_vApp_KGB+N,Other,vApp,enabled,2017-10-16 10:23:22
135,Team_Autobots_Full_vApp_KGB+N_Retention_job,Other,Not_assigned,enabled,2017-04-21 12:55:27
135,Team_The_Goonies_Full_vApp_KGB+N_Retention_job,Other,Not_assigned,enabled,2017-03-30 00:17:03
135,Team_ERICPOL_IDAM_IdAccAdmin_SSGID_KGB+N_Retention_job,Admin,Not_assigned,enabled,2017-10-17 04:41:20
135,Team_ROPStars_Full_vApp_KGB+N_Retention_job,Other,Not_assigned,enabled,2017-03-02 22:18:55
135,Team_ROPStars_KGB+N_Retention_job,Other,Not_assigned,enabled,2017-10-16 15:17:26
135,Recompose_POD_G,Other,Not_assigned,enabled,2017-10-16 05:01:44
135,Recompose_POD_H,Other,Not_assigned,enabled,2017-10-16 05:23:52
135,Team_Insert_name_here_Full_vApp_KGB+N_Retention_job,Other,Not_assigned,enabled_noBuilds,2017-06-26 15:54:42
135,Team_Insert_name_here_KGB+N_Retention_job,Other,Not_assigned,enabled_noBuilds,2017-06-26 15:54:42
135,KGB+N_Job_Passing_Rate_Report_Sender_CIP19525,Other,GridEngine,enabled,2017-05-17 09:44:47
135,Recompose_POD_K,Other,Not_assigned,enabled,2017-08-03 09:16:53
135,Full_vApp_6SVC_Cpu_Utilization,Other,Not_assigned,disabled,2017-08-07 06:23:29
135,Full_vApp_Cpu_UtilizationV2,Other,Not_assigned,disabled,2017-08-18 09:19:04
135,Rename_Netsim_Template,Other,Not_assigned,enabled,2017-08-17 09:27:59
135,Deploy_KGB-Scripts_Tesware_Snapshot_on_Nexus,Other,GridEngine,enabled,2017-08-18 09:41:14
135,6SVC_Upgrade_test_xshykom,Other,GridEngine,enabled,2017-08-24 17:18:19
135,Recompose_Selenium_POD_C,Other,Not_assigned,enabled_noBuilds,2017-09-18 12:56:04
135,Team_DespicableUs_KGB+N_Retention_job,Other,Not_assigned,enabled,2017-10-17 06:01:37
135,TheATeam_SSGID_KGB+N,Other,vApp,enabled,2016-12-01 15:37:29
135,Team_DespicableUs_Full_vApp_KGB+N_Retention_job,Other,Not_assigned,enabled,2017-07-26 13:44:05
135,Team_The_16th_Floor_KGB+N_Retention_job,Other,Not_assigned,enabled,2017-10-17 06:31:50
135,Team_District11_Full_vApp_KGB+N_Retention_job,Other,Not_assigned,enabled,2017-07-26 12:03:45
135,Team_District11_KGB+N_Retention_job,Other,Not_assigned,enabled,2017-10-17 07:40:52
135,Smart_SSGID_KGB+N,Other,vApp,enabled,2017-08-29 13:41:06
135,TheATeam_Full_vApp_KGB+N,Other,vApp,enabled,2016-08-12 16:51:12
135,ENM_Ready_vApp_KGB_Pool_POD_K_Cluster_1_Refresh,Other,GridEngine,enabled,2017-10-16 23:18:06
135,Team_The_16th_Floor_Full_vApp_KGB+N_Retention_job,Other,Not_assigned,enabled,2017-10-10 17:48:28
135,EiffelOp-Kill-TimerX-Threads,Other,Not_assigned,enabled,2016-03-30 13:46:22
135,ENM_Booking_Slave_Monitor,Other,GridEngine,disabled,2017-04-22 10:50:01
135,NEandO_POD-E_5G_Slave_Manager,Other,GridEngine,enabled,2017-10-17 09:20:03
135,Starks_SSGID_KGB+N,Other,vApp,enabled,2017-10-16 10:02:34
135,ENM_Ready_vApp_KGB_Pool_POD_K_Cluster_2_Refresh,Other,GridEngine,enabled,2017-10-16 23:44:55
135,Hooligans_SSGID_KGB+N,Other,vApp,enabled,2017-03-30 09:02:31
135,ENM_Booking_Full_Slave_Monitor_Update_Dashboard,Other,vApp,disabled,2017-04-22 11:21:15
135,Team_Screwloose_Full_vApp_KGB+N_Retention_job,Other,Not_assigned,enabled_noBuilds,2017-06-26 15:54:47
135,Team_The_Avengers_KGB+N_Retention_job,Other,Not_assigned,enabled,2017-10-16 13:00:12
135,Starks_KGB+N_Retention_job,Other,Not_assigned,enabled,2017-10-16 10:03:55
135,Lannister_SSGID_KGB+N,Other,vApp,enabled,2017-10-10 14:28:41
135,TheBruisers_Full_vApp_KGB+N,Other,vApp,enabled,2017-10-06 12:42:49
135,Team_The_Avengers_Full_vApp_KGB+N_Retention_job,Other,Not_assigned,enabled,2017-10-12 06:18:53
135,Lannister_KGB+N_Retention_job,Other,Not_assigned,enabled,2017-10-10 14:30:30
135,Starks_Full_vApp_KGB+N,Other,vApp,enabled,2017-10-05 14:33:27
135,DSLtest_SSGID_KGB+N_Retention,Other,Not_assigned,enabled,2016-07-18 17:09:28
135,Dhruva_SSGID_KGB+N_TAF-Only,Other,vApp,enabled,2016-07-14 01:00:06
135,Team_SpiceGirls_Full_vApp_KGB+N_Retention_job,Other,Not_assigned,enabled,2017-02-24 16:00:57
135,Inappropriates_SSGID_KGB+N,Other,vApp,disabled_noBuilds,2017-09-11 10:17:43
135,SlidingDoors_SSGID_KGB+N,Other,vApp,enabled,2017-10-12 08:21:57
135,Team_Sentinels_KGB+N_Retention_job,Other,Not_assigned,enabled,2017-10-17 09:03:23
135,Team_Fortress_KGB+N_Retention_job,Other,Not_assigned,enabled,2017-10-12 13:41:32
135,Skyfall_Full_vApp_KGB+N,Other,vApp,enabled,2017-10-15 14:06:00
135,Fusion_Full_vApp_KGB+N,Other,vApp,enabled,2017-06-30 17:24:44
135,Team_Fortress_Full_vApp_KGB+N_Retention_job,Other,Not_assigned,enabled,2016-04-14 04:21:25
135,Team_Sentinels_Full_vApp_KGB+N_Retention_job,Other,Not_assigned,enabled,2017-10-03 07:04:25
135,MakeSlaveBusyTmp,Other,Not_assigned,enabled,2016-04-13 11:21:12
135,J-Team_Full_vApp_KGB+N,Other,vApp,enabled,2017-06-06 08:59:39
135,Lannister_Full_vApp_KGB+N,Other,vApp,enabled_noBuilds,2017-09-25 10:06:34
135,Test-Jen-Retention,Other,Not_assigned,enabled,2017-09-12 15:07:11
135,edardoy_test__job,Other,vApp,enabled,2016-04-06 16:41:19
135,Quarks_Full_vApp_KGB+N,Other,vApp,enabled,2017-10-06 12:50:14
135,Starks_Full_vApp_KGB+N_Retention_Job,Other,Not_assigned,enabled,2017-10-05 14:37:03
135,Lannister_Full_vApp_KGB+N_Retention_Job,Other,Not_assigned,enabled_noBuilds,2017-09-25 10:07:24
135,Raptors_SSGID_KGB+N,Other,vApp,enabled,2017-10-17 07:35:07
135,Raptors_KGB+N_Retention_job,Other,Not_assigned,enabled,2017-10-17 07:28:37
135,Skyfall_SSGID_KGB+N,Other,vApp,enabled,2017-10-17 08:10:44
135,Team_Zenith_KGB+N_Retention_job,Other,Not_assigned,enabled,2017-10-16 15:59:24
135,D3_SSGID_KGB+N,Other,vApp,enabled,2017-10-17 00:33:01
135,Team_Bad_Intentions_KGB+N_Retention_job,Other,Not_assigned,enabled,2016-12-09 08:08:24
135,X-Files_Full_vApp_KGB+N,Other,vApp,enabled,2017-05-04 13:50:55
135,Bazinga_Full_vApp_KGB+N,Other,vApp,enabled_noBuilds,2017-09-11 09:04:30
135,Team_Bad_Intentions_Full_vApp_KGB+N_Retention_job,Other,Not_assigned,enabled,2016-11-30 10:57:08
135,Team_Zenith_Full_vApp_KGB+N_Retention_job,Other,Not_assigned,enabled_noBuilds,2017-06-26 15:54:54
135,Team_Jen,Other,vApp,enabled,2016-06-09 17:39:28
135,ENM_KGB+N_Booking_Pool_Daily_Summary_Sender,Other,vApp,enabled,2017-10-16 15:34:07
135,BlueSky_Full_vApp_KGB+N,Other,vApp,enabled,2016-12-15 12:09:33
135,Team_Big_Trick_Full_vApp_KGB+N_Retention_job,Other,Not_assigned,enabled_noBuilds,2017-06-26 15:54:33
135,Buccaneers_Full_vApp_KGB+N,Other,vApp,enabled_noBuilds,2017-09-11 09:04:34
135,Team_Jen_Test_Fortress,Other,vApp,enabled,2016-04-14 09:48:40
135,ENM_Booking_Slave_Monitor_Update_Dashboard,Other,vApp,disabled,2017-04-22 10:50:15
135,Buccaneers_SSGID_KGB+N,Other,vApp,enabled,2017-07-21 16:36:29
135,Venus_Full_vApp_KGB+N,Other,vApp,enabled,2017-10-03 13:35:07
135,Venus_SSGID_KGB+N,Other,vApp,enabled,2017-10-17 09:12:35
135,Team_Hooligans_Full_vApp_KGB+N_Retention_job,Other,Not_assigned,enabled,2017-01-24 14:54:31
135,Inappropriates_Full_vApp_KGB+N,Other,vApp,enabled_noBuilds,2017-09-11 09:05:33
135,Totoro_SSGID_KGB+N,Other,vApp,enabled,2017-10-11 14:35:10
135,Totoro_Full_vApp_KGB+N,Other,vApp,enabled,2017-08-04 12:04:42
135,Apollo_SSGID_KGB+N,Other,vApp,enabled,2017-10-17 07:33:50
135,Team_Inappropriates_KGB+N_Retention_job,Other,Not_assigned,enabled_noBuilds,2017-06-26 15:54:42
135,Apollo_Full_vApp_KGB+N,Other,vApp,enabled,2017-06-14 12:35:06
135,Insert_Name_Here_SSGID_KGB+N,Other,vApp,enabled_noBuilds,2017-09-11 10:18:55
135,Fargo_SSGID_KGB+N,Other,vApp,enabled,2016-07-07 18:11:10
135,Deliverance_Full_vApp_KGB+N,Other,vApp,enabled_noBuilds,2017-09-11 09:04:50
135,Insert_Name_Here_Full_vApp_KGB+N,Other,vApp,enabled_noBuilds,2017-09-11 09:05:35
135,Team_Inappropriates_Full_vApp_KGB+N_Retention_job,Other,Not_assigned,enabled,2016-06-20 13:20:27
135,Raptors_Full_vApp_KGB+N,Other,vApp,enabled,2017-09-30 22:19:27
135,Fusion_SSGID_KGB+N,Other,vApp,enabled,2017-10-17 07:49:06
135,CreativeCoders_SSGID_KGB+N,Other,vApp,enabled,2017-10-16 06:52:54
135,J-Team_SSGID_KGB+N,Other,vApp,enabled,2017-10-13 16:13:39
135,Team_Classic_KGB+N_Retention_job,Other,Not_assigned,enabled,2017-10-17 07:44:56
135,Scorpions_SSGID_KGB+N,Other,vApp,enabled,2017-10-13 10:33:25
135,CreativeCoders_Full_vApp_KGB+N,Other,vApp,enabled,2017-08-21 19:17:08
135,Team_Classic_Full_vApp_KGB+N_Retention_job,Other,Not_assigned,enabled,2017-09-14 15:44:34
135,Raptors_Full_vApp_KGB+N_Retention_Job,Other,Not_assigned,enabled,2017-09-30 22:22:22
135,Team_Fortress_TAF_Only_Retention,Other,Not_assigned,enabled_noBuilds,2017-06-26 15:54:40
135,Full_KGB+N_Job_BFA_Data_Sender,Other,GridEngine,enabled,2017-10-17 09:09:00
135,Screwloose_Full_vApp_KGB+N,Other,vApp,enabled_noBuilds,2017-06-26 15:54:17
135,Autobots_SSGID_KGB+N,Other,vApp,enabled,2017-10-12 16:00:11
135,Scorpions_KGB+N_Retention_job,Other,Not_assigned,enabled,2017-10-03 14:43:01
135,Team_Ciphers_KGB+N_Retention_job,Other,Not_assigned,enabled,2017-10-17 08:05:05
135,ROPStars_Full_vApp_KGB+N,Other,vApp,enabled,2017-03-02 19:17:04
135,Classic_Full_vApp_KGB+N,Other,vApp,enabled,2017-09-14 15:40:59
135,Team_Ciphers_Full_vApp_KGB+N_Retention_job,Other,Not_assigned,enabled,2017-09-14 16:11:45
135,Intrepid_Full_vApp_KGB+N,Other,vApp,enabled_noBuilds,2017-06-26 15:53:53
135,Nirvana_SSGID_KGB+N,Other,vApp,enabled,2017-10-17 07:27:48
135,Scorpions_Full_vApp_KGB+N,Other,vApp,enabled,2017-10-04 13:22:25
135,Team_Nirvana_KGB+N_Retention_job,Other,Not_assigned,enabled,2017-10-17 08:31:03
135,Full_KGB+N_Job_Passing_Rate_Report_Sender,Other,GridEngine,enabled,2017-10-16 15:23:03
135,Vulcanians_SSGID_KGB+N,Other,vApp,enabled,2017-10-17 05:38:02
135,Vulcanians_Full_vApp_KGB+N,Other,vApp,enabled,2017-10-15 05:45:32
135,Nightswatch_SSGID_KGB+N,Other,vApp,enabled,2017-10-13 14:19:16
135,Team_Nirvana_Full_vApp_KGB+N_Retention_job,Other,Not_assigned,enabled,2017-08-25 08:25:02
135,Dhruva_Full_vApp_KGB+N,Other,vApp,enabled,2016-09-26 09:45:54
135,Deliverance_SSGID_KGB+N,Other,vApp,enabled,2016-07-05 14:41:55
135,Full_KGB+N_Job_Summary_CSV_File_Report_Sender,Other,GridEngine,enabled,2017-10-13 15:23:05
135,Scorpions_Full_vApp_KGB+N_Retention_Job,Other,Not_assigned,enabled,2017-10-04 14:25:55
135,Nightswatch_KGB+N_Retention_job,Other,Not_assigned,enabled,2017-10-13 14:21:39
135,TeamAmerica_SSGID_KGB+N,Other,vApp,enabled,2017-10-11 14:11:41
135,Team_Abhedya_KGB+N_Retention_job,Other,Not_assigned,enabled,2017-10-17 07:53:16
135,Doozers_Full_vApp_KGB+N,Other,vApp,enabled,2017-08-09 19:55:31
135,Nightswatch_Full_vApp_KGB+N,Other,vApp,enabled,2017-09-29 09:24:21
135,Nightswatch_Full_vApp_KGB+N_Retention_Job,Other,Not_assigned,enabled,2017-09-29 10:26:40
135,DespicableUs_SSGID_KGB+N,Other,vApp,enabled,2017-10-17 05:59:51
135,Ajeya_Full_vApp_KGB+N,Other,vApp,enabled,2017-04-19 16:05:17
135,Team_Abhedya_Full_vApp_KGB+N_Retention_job,Other,Not_assigned,enabled,2017-09-18 13:17:07
135,Team_SlidingDoors_KGB+N_Retention_job,Other,Not_assigned,enabled,2017-10-12 08:23:49
135,simdep_testware_multi_vm_parent,Other,Not_assigned,enabled_noBuilds,2017-06-26 15:54:22
135,Ciphers_Full_vApp_KGB+N,Other,vApp,enabled,2017-09-14 16:09:43
135,Full_KGB+N_Job_Summary_Daily_Report_Sender,Other,GridEngine,enabled,2017-10-16 15:23:03
135,Team_Martin_Cumulus_Test_Job,Other,GridEngine,enabled,2016-04-20 16:33:32
135,Legolas_Full_vApp_KGB+N,Other,vApp,enabled,2017-10-11 12:55:32
135,Darragh_test_job,Other,vApp,enabled,2016-04-23 09:30:42
135,Magrathea_Full_vApp_KGB+N,Other,vApp,enabled,2017-10-05 19:31:23
135,Start_Netsim_Nodes_ALE,Other,Not_assigned,disabled_noBuilds,2017-10-02 14:23:57
135,Sentinels_Full_vApp_KGB+N,Other,vApp,enabled,2017-10-03 07:00:47
135,Fortress_SSGID_KGB+N,Other,vApp,enabled,2017-10-12 12:39:07
135,PMconsolidation_Full_vApp_KGB+N,Other,vApp,enabled_noBuilds,2017-09-11 09:06:03
135,PMconsolidation_SSGID_KGB+N,Other,vApp,enabled,2017-09-19 09:44:52
135,Full_KGB+N_Job_Summary_Report_Generator,Other,GridEngine,enabled,2016-02-22 16:30:06
135,Nirvana_Full_vApp_KGB+N,Other,vApp,enabled,2017-08-25 07:20:24
135,ScrumU_SSGID_KGB+N,Other,vApp,enabled,2017-10-17 08:37:28
135,TeamSpud_Full_vApp_KGB+N,Other,vApp,enabled,2016-08-25 18:15:04
135,ewanliz_SSGID_KGB+N_Retention,Other,Not_assigned,enabled,2016-07-11 15:48:02
135,simulation16.2_new_start_netsim_nodes_testware_test,Other,Not_assigned,enabled,2016-02-24 18:48:26
135,ENM_Booking_Full_Slave_Template_Monitor,Other,GridEngine,disabled,2017-04-22 11:23:01
135,Deploy_start-netsim-nodes_Testware_Snapshot_On_Nexus,Other,GridEngine,enabled,2017-08-18 09:48:52
135,The16thFloor_Full_vApp_KGB+N,Other,vApp,enabled,2017-10-10 14:41:21
135,CIS-59104-xdinniz,Other,GridEngine,enabled,2017-10-05 04:41:12
135,Team_Volt_Full_vApp_KGB+N_Retention_job,Other,Not_assigned,enabled_noBuilds,2017-06-26 15:54:52
135,Quasar_Full_vApp_KGB+N,Other,vApp,enabled,2017-10-15 05:34:25
135,Team_Quarks_Full_vApp_KGB+N_Retention_job,Other,Not_assigned,enabled,2017-10-06 12:53:43
135,Sovereign_SSGID_KGB+N,Other,vApp,enabled,2017-10-16 16:50:23
135,Team_Smart_KGB+N_Retention_job,Other,Not_assigned,enabled,2017-08-29 14:42:37
135,Sovereign_Full_vApp_KGB+N,Other,vApp,enabled,2017-07-11 12:17:14
135,Team_Smart_Full_vApp_KGB+N_Retention_job,Other,Not_assigned,enabled,2017-10-10 12:46:03
135,ENM_Ready_vApp_KGB_Pool_POD_H_Cluster_1_Refresh,Other,GridEngine,enabled,2017-03-08 06:47:01
135,5G_Release-Loop,Release,vApp,enabled,2017-10-13 17:06:02
135,Deploy_start-netsim-nodes_Testware_Snapshot_On_Nexus_origin,Other,GridEngine,disabled,2016-03-18 13:06:48
135,Team_PMconsolidation_Full_vApp_KGB+N_Retention_job,Other,Not_assigned,enabled_noBuilds,2017-06-26 15:54:46
135,POD-H_Full_vApp_ENM_Install_SL_Job,Other,Not_assigned,enabled,2016-05-26 15:50:50
135,simdep_testware_multi_vm_parent_for_9vm,Other,Not_assigned,enabled_noBuilds,2017-06-26 15:54:22
135,simdep_testware_multi_vm_netsim_2,Other,Not_assigned,enabled_noBuilds,2017-06-26 15:54:21
135,simdep_testware_multi_vm_netsim_1,Other,Not_assigned,enabled_noBuilds,2017-06-26 15:54:21
135,snapshot_simdep_testware_multi_vm_netsim_1,Other,Not_assigned,enabled_noBuilds,2017-06-26 15:54:25
135,snapshot_simdep_testware_multi_vm_netsim_2,Other,Not_assigned,enabled_noBuilds,2017-06-26 15:54:25
135,simdep_testware_multi_vm_netsim_3,Other,Not_assigned,enabled_noBuilds,2017-06-26 15:54:21
135,snapshot_simdep_testware_multi_vm_netsim_3,Other,Not_assigned,enabled_noBuilds,2017-06-26 15:54:25
135,POD-A_SSGID_vApp_ENM_Install_V2,Other,Not_assigned,enabled_noBuilds,2017-09-11 08:47:10
135,Team_Ericpol_Security_KGB+N_Retention_job,Other,Not_assigned,enabled,2017-09-28 14:48:53
135,Team_WinFIOL_CLI_KGB+N_Retention_job,Other,Not_assigned,enabled,2016-05-12 14:13:20
135,NSS_TLS_CERTS_II_REAPPLY_FULL_VAPP,Other,Not_assigned,enabled,2016-07-05 19:03:20
135,Team_X-Files_KGB+N_Retention_job,Other,Not_assigned,enabled,2017-10-12 09:54:44
135,POD-E_Full_vApp_ENM_Install,Other,Not_assigned,enabled,2016-08-02 10:43:37
135,NSS_TLS_CERTS_SSGID_REAPPLY_FULL_VAPP,Other,Not_assigned,enabled_noBuilds,2017-06-26 15:54:09
135,Fast_vApp_Failure_Analyser,Other,GridEngine,enabled,2016-05-20 10:51:00
135,system_groovy_test,Other,GridEngine,enabled,2016-05-20 10:38:36
135,Booking_And_KGB_vApp_HC_failures_monitor,Other,GridEngine,enabled,2017-10-17 09:26:02
135,TE_update_test_ewanliz,Other,GridEngine,enabled,2016-06-01 16:13:09
135,Doozers_SSGID_KGB+N,Other,vApp,enabled,2017-10-16 15:53:09
135,Team_Hooligans_KGB+N_Retention_job,Other,Not_assigned,enabled,2017-03-30 11:04:28
135,Auto_Create_DG_test,Other,vApp,disabled_noBuilds,2017-06-26 15:52:51
135,Jen-Test-email,Other,vApp,enabled,2016-10-20 15:35:42
135,District11_Test-KGB,Other,vApp,enabled,2017-06-22 16:38:57
135,District11_Test-KGB-Retention,Other,Not_assigned,enabled,2017-10-10 22:32:13
135,Team_D3_KGB+N_Retention_job,Other,Not_assigned,enabled,2017-10-17 01:35:09
135,Team_ROPStars_KGB+N_job_suite,Other,vApp,enabled,2016-07-22 17:44:56
135,hide_password_test_CIS-27407,Other,vApp,disabled,2016-06-17 15:28:48
135,Team_Inappropriates_Full_vApp_KGB+N_job-TEST,Other,vApp,enabled,2016-06-20 13:17:01
135,estauma_Presentation_SG_TLS_Cert_Job,Other,vApp,enabled,2016-06-21 13:00:43
135,estauma_Presentation_SG_Smoke_Test_Job,Other,vApp,enabled,2016-06-24 16:07:42
135,Darragh_test_SyncNode,Other,vApp,enabled,2016-06-21 17:01:02
135,estauma_Presentation_SG_TAF_Test_Job,Other,vApp,enabled_noBuilds,2017-06-26 15:53:37
135,BlueSky_SSGID_KGB+N,Other,vApp,enabled,2017-10-16 15:51:23
135,Oasis_Full_vApp_KGB+N,Other,vApp,enabled,2017-10-03 18:28:17
135,estauma_test_job_ssgid,Other,vApp,enabled,2016-06-30 16:13:51
135,TEST_POD_install,Other,vApp,enabled,2016-10-26 09:46:26
135,Employee_happiness_vote_reminder,Other,Not_assigned,disabled,2016-07-13 17:56:00
135,Team_Big_Trick_KGB+N_Retention_job,Other,Not_assigned,enabled,2017-10-17 09:02:47
135,ENM_vApp_resource_info_sender,Other,Not_assigned,enabled,2017-10-15 19:57:17
135,DD_templates_version_polling_job,Other,Not_assigned,enabled,2017-10-17 07:48:07
135,Team_ROPStars_KGB+N_job_start_node,Other,vApp,enabled,2016-07-22 17:09:00
135,Burgundy_SSGID_KGB+N,Other,vApp,enabled,2017-10-17 09:13:12
135,Zenith_Full_vApp_KGB+N,Other,vApp,enabled_noBuilds,2017-09-11 09:06:55
135,ewanliz_confidence_level_config_test,Other,Not_assigned,enabled_noBuilds,2017-06-26 15:53:39
135,ewanliz_confidence_level_config_test_blank_job,Other,Not_assigned,enabled_noBuilds,2017-06-26 15:53:39
135,NSS_TLS_CERTS_II_REAPPLY_FULL_VAPP_Version_2,Other,Not_assigned,enabled,2017-08-24 09:40:23
135,estauma_TLS_Job,Other,Not_assigned,enabled,2017-03-28 11:11:36
135,estauma_smokeTest_job,Other,Not_assigned,enabled,2017-02-14 18:21:14
135,Emperors_Full_vApp_KGB+N,Other,vApp,enabled,2016-07-22 15:55:36
135,Team_Autobots_KGB+N_Retention_job,Other,Not_assigned,enabled,2017-10-12 17:11:20
135,Team_Decepticons_KGB+N_Retention_job,Other,Not_assigned,enabled,2017-10-13 10:46:19
135,Team_Decepticons_Full_vApp_KGB+N_Retention_job,Other,Not_assigned,enabled,2017-02-11 01:25:41
135,X-Files_SSGID_KGB+N,Other,vApp,enabled,2017-10-12 09:53:07
